URL,Overall_Score,Make fewer HTTP requests,Use a Content Delivery Network (CDN),Avoid empty src or href,Add Expires headers,Compress components with gzip,Put CSS at top,Put JavaScript at bottom,Avoid CSS expressions,Reduce DNS lookups,Minify JavaScript and CSS,Avoid URL redirects,Remove duplicate JavaScript and CSS,Configure entity tags (ETags),Make AJAX cacheable,Use GET for AJAX requests,Reduce the number of DOM elements,Avoid HTTP 404 (Not Found) error,Reduce cookie size,Use cookie-free domains,Avoid AlphaImageLoader filter,Do not scale images in HTML,Make favicon small and cacheable
http://deploy.virtual-labs.ac.in/labs/cse02-CP/exp3/simulation/index.html,B(87),A(100),F(30),A(100),F(12),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(34),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse02-CP/exp4/index.html,B(88),B(84),F(40),A(100),F(23),A(100),A(100),A(100),A(100),A(100),A(90),A(100),A(100),D(67),A(100),A(100),A(100),A(90),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse02-CP/exp4/quiz.html,B(88),B(84),F(40),A(100),F(23),A(100),A(100),A(100),A(100),A(100),A(90),A(100),A(100),D(67),A(100),A(100),A(100),A(90),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse02-CP/exp4/simulation/1-D/index.html,B(89),A(100),F(40),A(100),F(23),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(34),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse02-CP/exp4/simulation/2-D/index.html,B(87),A(100),F(30),A(100),F(12),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(34),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse02-CP/exp4/simulation.html,B(84),B(84),F(20),A(100),F(1),A(100),A(100),A(100),A(100),A(100),A(90),A(100),A(100),F(45),A(100),A(100),A(100),A(90),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse02-CP/exp5/index.html,B(86),B(84),F(20),A(100),F(23),A(100),A(100),A(100),A(100),A(95),A(90),A(100),A(100),D(67),A(100),A(100),A(100),A(90),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse02-CP/exp5/quiz.html,B(88),B(84),F(40),A(100),F(23),A(100),A(100),A(100),A(100),A(100),A(90),A(100),A(100),D(67),A(100),A(100),A(100),A(90),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse02-CP/exp5/simulation.html,B(88),B(84),F(40),A(100),F(23),A(100),A(100),A(100),A(100),A(100),A(90),A(100),A(100),D(67),A(100),A(100),A(100),A(90),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse02-CP/exp5/simulation/index.html,A(90),A(100),E(50),A(100),F(34),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(45),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse02-CP/exp6/index.html,B(88),B(84),F(40),A(100),F(23),A(100),A(100),A(100),A(100),A(100),A(90),A(100),A(100),D(67),A(100),A(100),A(100),A(90),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse02-CP/exp6/quiz.html,B(88),B(84),F(40),A(100),F(23),A(100),A(100),A(100),A(100),A(100),A(90),A(100),A(100),D(67),A(100),A(100),A(100),A(90),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse02-CP/exp6/simulation.html,B(84),B(84),F(20),A(100),F(1),A(100),A(100),A(100),A(100),A(100),A(90),A(100),A(100),F(45),A(100),A(100),A(100),A(90),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse02-CP/exp6/simulation/IfElse/index.html,B(87),A(100),F(30),A(100),F(12),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(34),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse02-CP/exp6/simulation/SwitchCase/index.html,B(83),C(79),F(0),A(100),F(0),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse02-CP/exp7/index.html,B(88),B(84),F(40),A(100),F(23),A(100),A(100),A(100),A(100),A(100),A(90),A(100),A(100),D(67),A(100),A(100),A(100),A(90),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse02-CP/exp7/quiz.html,B(88),B(84),F(40),A(100),F(23),A(100),A(100),A(100),A(100),A(100),A(90),A(100),A(100),D(67),A(100),A(100),A(100),A(90),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse02-CP/exp7/simulation.html,B(84),B(84),F(20),A(100),F(1),A(100),A(100),A(100),A(100),A(100),A(90),A(100),A(100),F(45),A(100),A(100),A(100),A(90),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse02-CP/exp7/simulation/StringComparison/index.html,B(86),A(100),F(20),A(100),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(23),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse02-CP/exp7/simulation/StringMatching/index.html,B(86),A(100),F(20),A(100),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(23),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse02-CP/exp8/index.html,B(86),B(84),F(30),A(100),F(12),A(100),A(100),A(100),A(100),A(100),A(90),A(100),A(100),E(56),A(100),A(100),A(100),A(90),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse02-CP/exp8/quiz.html,B(88),B(84),F(40),A(100),F(23),A(100),A(100),A(100),A(100),A(100),A(90),A(100),A(100),D(67),A(100),A(100),A(100),A(90),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse02-CP/exp8/simulation/CallByReferencePointers/index.html,B(87),A(100),F(30),A(100),F(12),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(34),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse02-CP/exp8/simulation/CallByValuePointers/index.html,B(87),A(100),F(30),A(100),F(12),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(34),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse02-CP/exp8/simulation.html,B(84),B(84),F(20),A(100),F(1),A(100),A(100),A(100),A(100),A(100),A(90),A(100),A(100),F(45),A(100),A(100),A(100),A(90),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse02-CP/exp9/index.html,B(86),B(84),F(10),A(100),F(23),A(100),A(100),A(100),A(100),A(95),A(90),A(100),A(100),D(67),A(100),A(100),A(100),A(90),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse02-CP/exp9/quiz.html,B(88),B(84),F(20),A(100),F(34),A(100),A(100),A(100),A(100),A(95),A(90),A(100),A(100),C(78),A(100),A(100),A(100),A(90),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse02-CP/exp9/simulation.html,B(88),B(84),F(20),A(100),F(34),A(100),A(100),A(100),A(100),A(95),A(90),A(100),A(100),C(78),A(100),A(100),A(100),A(90),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse02-CP/exp9/simulation/index.html,B(86),A(100),F(20),A(100),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(23),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse02-CP/index.html,B(83),B(80),F(0),A(100),F(0),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(90),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse02-CP/manual/cameras.html,A(98),A(100),A(100),A(100),B(89),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse02-CP/manual/canvas.html,A(98),A(100),A(100),A(100),B(89),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse02-CP/manual/displaytab.html,A(98),A(100),A(100),A(100),B(89),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse02-CP/manual/gcs.html,A(98),A(100),A(100),A(100),B(89),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse02-CP/manual/hsdpanel.html,A(98),A(100),A(100),A(100),B(89),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse02-CP/manual/install-run.html,A(98),A(100),A(100),A(100),B(89),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse02-CP/manual/instances.html,A(98),A(100),A(100),A(100),B(89),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse02-CP/manual/intro.html,A(98),A(100),A(100),A(100),B(89),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse02-CP/manual/manual.html,A(96),A(100),A(90),A(100),C(78),A(100),A(100),A(100),A(100),A(100),A(90),A(100),A(100),A(100),A(100),A(100),A(100),A(90),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse02-CP/manual/slider.html,A(98),A(100),A(100),A(100),B(89),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse02-CP/manual/template.html,A(98),A(100),A(100),A(100),B(89),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse02-CP/manual/theorypanel.html,A(98),A(100),A(100),A(100),B(89),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse02-CP/manual/ui.html,A(97),A(100),A(90),A(100),C(78),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),B(89),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse02-CP/manual/vertexpanel.html,A(98),A(100),A(100),A(100),B(89),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse02-CP/manual/worldtab.html,A(98),A(100),A(100),A(100),B(89),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse02/default.html,A(93),A(100),C(70),A(100),E(56),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),D(67),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse02/exp10/content.html,B(84),A(100),F(0),A(100),F(0),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse02/exp10/default.html,B(84),A(100),F(0),A(100),F(0),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(90),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse02/exp10/index.php,B(84),A(96),F(0),A(100),F(0),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse02/exp10/Integration/build/factorial.html,A(98),A(100),A(100),A(100),B(89),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse02/exp10/quizresults.php,A(98),A(100),A(100),A(100),B(89),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse02/exp10/table.html,A(98),A(100),A(100),A(100),B(89),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse02/exp10/test1/build/factorial.html,A(98),A(100),A(100),A(100),B(89),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse02/exp10/test1/build/towers.html,A(98),A(100),A(100),A(100),B(89),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse02/exp1/arithmatic/operator.php,A(98),A(100),A(100),A(100),B(89),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse02/exp1/bitwise/bitoperator.php,A(98),A(100),A(100),A(100),B(89),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse02/exp1/content.html,B(85),A(100),F(10),A(100),F(0),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(1),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse02/exp1/default.html,B(84),A(100),F(0),A(100),F(0),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(90),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse02/exp1/index.php,B(84),A(96),F(0),A(100),F(0),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse02/exp1/lab/operator.php,A(98),A(100),A(100),A(100),B(89),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse02/exp1/logical/logoperator.php,A(98),A(100),A(100),A(100),B(89),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse02/exp1/previouscontent.html,A(95),A(100),B(80),A(100),D(67),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),C(78),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse02/exp1/process.php,A(98),A(100),A(100),A(100),B(89),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse02/exp1/quizresults.php,A(98),A(100),A(100),A(100),B(89),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse02/exp1/table.html,A(98),A(100),A(100),A(100),B(89),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse02/exp1/test.html,A(98),A(100),A(100),A(100),B(89),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse02/exp1/testing.html,A(98),A(100),A(100),A(100),B(89),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse02/exp1/try.php,A(98),A(100),A(100),A(100),B(89),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse02/exp2/content.html,B(84),A(100),F(0),A(100),F(0),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse02/exp2/default.html,B(84),A(100),F(0),A(100),F(0),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse02/exp2/index.php,B(84),A(96),F(0),A(100),F(0),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse02/exp2/lab/backup10_basic_Vlab/build/NewJApplet.html,A(98),A(100),A(100),A(100),B(89),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse02/exp2/lab/if_else.php,A(98),A(100),A(100),A(100),B(89),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse02/exp2/lab/switch_case.html,A(98),A(100),A(100),A(100),B(89),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse02/exp2/previouscontent.html,A(95),A(100),B(80),A(100),D(67),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),C(78),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse02/exp2/quizresult.php,A(98),A(100),A(100),A(100),B(89),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse02/exp2/quizresults.php,A(98),A(100),A(100),A(100),B(89),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse02/exp3/content.html,B(84),A(100),F(0),A(100),F(0),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse02/exp3/default.html,B(84),A(100),F(0),A(100),F(0),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse02/exp3/index.php,B(84),A(96),F(0),A(100),F(0),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse02/exp3/lab/classes/NewJApplet/ALoops.html,A(98),A(100),A(100),A(100),B(89),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse02/exp3/lab/classes/NewJApplet/NewJApplet/ALoops.html,A(98),A(100),A(100),A(100),B(89),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse02/exp3/lab/loops.html,A(98),A(100),A(100),A(100),B(89),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse02/exp3/lab/project/build/classes/NewJApplet/ALoops.html,A(98),A(100),A(100),A(100),B(89),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse02/exp3/lab/project/build/NewJApplet.html,A(98),A(100),A(100),A(100),B(89),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse02/exp3/lab/project/src/NewJApplet/ALoops.html,A(98),A(100),A(100),A(100),B(89),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
