URL,Overall_Score,Make fewer HTTP requests,Use a Content Delivery Network (CDN),Avoid empty src or href,Add Expires headers,Compress components with gzip,Put CSS at top,Put JavaScript at bottom,Avoid CSS expressions,Reduce DNS lookups,Minify JavaScript and CSS,Avoid URL redirects,Remove duplicate JavaScript and CSS,Configure entity tags (ETags),Make AJAX cacheable,Use GET for AJAX requests,Reduce the number of DOM elements,Avoid HTTP 404 (Not Found) error,Reduce cookie size,Use cookie-free domains,Avoid AlphaImageLoader filter,Do not scale images in HTML,Make favicon small and cacheable
http://deploy.virtual-labs.ac.in/labs/cse10/public_html/cla_design.html,B(84),A(97),F(0),A(100),F(0),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),B(85),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse10/public_html/cmult.html,B(84),A(97),F(0),A(100),F(0),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),B(85),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse10/public_html/content.html,A(93),A(100),C(70),A(100),E(56),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),D(67),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse10/public_html/default.html,A(93),A(100),C(70),A(100),E(56),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),D(67),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse10/public_html/dmc.html,B(84),A(97),F(0),A(100),F(0),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),B(85),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse10/public_html/exp1/content.html,B(84),A(100),F(0),A(100),F(0),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse10/public_html/exp1/default.html,B(84),A(100),F(0),A(100),F(0),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),A(90),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse10/public_html/exp1/index.html,B(88),A(96),F(40),A(100),F(23),A(100),A(100),A(100),A(100),A(100),A(90),A(100),A(100),D(67),A(100),A(100),A(100),B(80),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse10/public_html/index1.html,B(88),A(96),F(40),A(100),F(23),A(100),A(100),A(100),A(100),A(100),A(90),A(100),A(100),D(67),A(100),A(100),A(100),B(80),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse10/public_html/index.html,B(84),A(97),F(0),A(100),F(0),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(12),A(100),A(100),A(100),B(85),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse10/public_html/index_old.html,B(85),A(100),F(20),A(100),F(1),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(12),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse10/public_html/memory.html,B(84),A(97),F(0),A(100),F(0),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),B(85),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse10/public_html/rca_design.html,B(84),A(97),F(0),A(100),F(0),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),B(85),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse10/public_html/reg_cnt_design.html,B(84),A(97),F(0),A(100),F(0),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),B(85),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse10/public_html/shift.html,B(84),A(97),F(0),A(100),F(0),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),B(85),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse10/public_html/wta.html,B(84),A(97),F(0),A(100),F(0),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),B(85),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse10/rca_design.html,B(84),A(97),F(0),A(100),F(0),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),B(85),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse10/reg_cnt_design.html,B(84),A(97),F(0),A(100),F(0),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),B(85),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse10/sample2.html,A(98),A(100),A(100),A(100),B(89),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(95),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse10/shift.html,B(84),A(97),F(0),A(100),F(0),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),B(85),A(100),A(100),A(100),A(100),A(90)
http://deploy.virtual-labs.ac.in/labs/cse10/wta.html,B(84),A(97),F(0),A(100),F(0),A(100),A(100),A(100),A(100),A(100),A(100),A(100),A(100),F(0),A(100),A(100),A(100),B(85),A(100),A(100),A(100),A(100),A(90)
